name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kyle Singler","Oklahoma City Thunder",2016-04-09,2015,6469,1610612760,400829080,4,11,12,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",248,8,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2015-12-20,2015,4011,1610612750,400828290,3,11,31,0,"Jump Shot","2PT Field Goal",18,"Brooklyn Nets",-74,174,2,3.90,"Jack, Jarrett",5.60,12.00
"Rajon Rondo","Sacramento Kings",2016-01-14,2015,3026,1610612758,400828478,3,6,33,0,"Jump Shot","2PT Field Goal",3,"Utah Jazz",32,13,5,4.60,"Hayward, Gordon",1.20,19.90
"TJ Warren","Phoenix Suns",2015-12-20,2015,2982334,1610612756,400828293,2,4,43,0,"Jump Shot","2PT Field Goal",7,"Milwaukee Bucks",-78,8,1,1.90,"Middleton, Khris",2.40,15.20
"Klay Thompson","Golden State Warriors",2016-04-09,2015,6475,1610612744,400829077,4,2,45,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-151,200,0,0.00,,0.00,0.00
"Terrence Ross","Toronto Raptors",2016-03-20,2015,6619,1610612761,400828925,2,10,06,0,"Jump Shot","3PT Field Goal",23,"Orlando Magic",-230,13,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2016-01-14,2015,3135048,1610612755,400828474,2,8,37,0,"Jump Shot","2PT Field Goal",19,"Chicago Bulls",-60,188,2,3.80,"Noah, Joakim",3.40,1.50
"Andrew Nicholson","Orlando Magic",2015-12-20,2015,6614,1610612753,400828294,1,3,35,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",25,252,0,1.00,"Millsap, Paul",8.30,11.40
"Tayshaun Prince","Minnesota Timberwolves",2016-04-09,2015,1724,1610612750,400829079,2,6,54,1,"Jump Shot","2PT Field Goal",14,"Portland Trail Blazers",140,33,0,0.00,,0.00,0.00
"Terrence Ross","Toronto Raptors",2015-12-20,2015,6619,1610612761,400828295,4,11,46,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",184,183,0,0.80,"Rondo, Rajon",2.50,12.60
"John Wall","Washington Wizards",2015-12-19,2015,4237,1610612764,400828286,2,8,02,0,"Jump Shot","2PT Field Goal",17,"Charlotte Hornets",-102,144,1,2.30,"Lamb, Jeremy",2.90,13.00
"Amare Stoudemire","Miami Heat",2016-02-09,2015,1727,1610612748,400828671,3,7,06,0,"Jump Shot","2PT Field Goal",19,"San Antonio Spurs",-115,154,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-04-09,2015,2444,1610612739,400829078,1,3,19,1,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-161,183,0,0.00,,0.00,0.00
"Jeff Teague","Atlanta Hawks",2016-01-28,2015,4015,1610612737,400828579,4,6,56,0,"Jump Shot","2PT Field Goal",9,"Indiana Pacers",91,28,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-02-26,2015,2444,1610612739,400828751,4,8,58,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",204,149,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-03-06,2015,1017,1610612763,400828819,3,7,03,0,"Jump Shot","2PT Field Goal",18,"Phoenix Suns",-34,183,0,0.00,,0.00,0.00
"Nik Stauskas","Philadelphia 76ers",2016-01-14,2015,2991042,1610612755,400828474,2,4,08,0,"Jump Shot","3PT Field Goal",23,"Chicago Bulls",-237,-5,0,0.60,"Butler, Jimmy",7.80,10.30
"Josh Smith","Houston Rockets",2016-03-05,2015,2411,1610612745,400828814,1,2,13,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",50,244,0,0.00,,0.00,0.00
"Marreese Speights","Golden State Warriors",2016-04-09,2015,3460,1610612744,400829077,4,10,32,0,"Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-61,193,0,0.00,,0.00,0.00
"Mirza Teletovic","Phoenix Suns",2016-01-29,2015,4385,1610612756,400828587,2,8,23,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",-114,218,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-01-14,2015,2580365,1610612747,400828479,3,11,20,0,"Jump Shot","2PT Field Goal",4,"Golden State Warriors",-1,47,1,1.70,"Bogut, Andrew",1.70,9.60
"Jameer Nelson","Denver Nuggets",2015-12-20,2015,2439,1610612743,400828296,1,7,57,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",94,242,0,0.90,"Davis, Anthony",6.80,2.60
"DAngelo Russell","Los Angeles Lakers",2016-01-14,2015,3136776,1610612747,400828479,1,1,20,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",-55,244,0,1.20,"Iguodala, Andre",8.30,21.20
"Myles Turner","Indiana Pacers",2016-01-28,2015,3133628,1610612754,400828579,3,6,03,0,"Jump Shot","2PT Field Goal",20,"Atlanta Hawks",-53,193,0,0.00,,0.00,0.00
"Alan Williams","Phoenix Suns",2016-04-09,2015,2579326,1610612756,400829076,4,1,55,0,"Jump Shot","2PT Field Goal",10,"New Orleans Pelicans",99,16,0,0.00,,0.00,0.00
"Jabari Parker","Milwaukee Bucks",2015-12-20,2015,3056600,1610612749,400828293,1,6,25,0,"Jump Shot","2PT Field Goal",18,"Phoenix Suns",168,82,0,0.70,"Knight, Brandon",5.70,14.00
"Ronnie Price","Phoenix Suns",2016-04-09,2015,2807,1610612756,400829076,1,5,43,1,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",4,259,0,0.00,,0.00,0.00
"Amare Stoudemire","Miami Heat",2016-02-09,2015,1727,1610612748,400828671,3,6,31,0,"Jump Shot","2PT Field Goal",13,"San Antonio Spurs",-17,129,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-01-14,2015,3136776,1610612747,400828479,2,10,27,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",-68,249,3,3.80,"Barbosa, Leandro",4.40,17.90
"Klay Thompson","Golden State Warriors",2016-02-09,2015,6475,1610612744,400828675,1,2,24,1,"Jump Shot","2PT Field Goal",18,"Houston Rockets",63,170,0,0.00,,0.00,0.00
"Tony Parker","San Antonio Spurs",2016-03-03,2015,1015,1610612759,400828796,3,5,57,1,"Jump Shot","2PT Field Goal",21,"New Orleans Pelicans",-204,65,0,0.00,,0.00,0.00
"Marcus Thornton","Houston Rockets",2016-02-09,2015,4017,1610612745,400828675,2,5,58,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",178,178,0,0.00,,0.00,0.00
"Otto Porter","Washington Wizards",2016-01-03,2015,,1610612764,400828395,2,6,04,0,"Jump Shot","3PT Field Goal",23,"Miami Heat",-238,26,0,1.10,"Whiteside, Hassan",8.50,6.40
"Hollis Thompson","Philadelphia 76ers",2015-12-20,2015,6634,1610612755,400828292,4,11,42,0,"Jump Shot","2PT Field Goal",21,"Cleveland Cavaliers",128,178,0,0.90,"Jefferson, Richard",9.00,10.20
"Russell Westbrook","Oklahoma City Thunder",2016-04-09,2015,3468,1610612760,400829080,4,0,18,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-63,244,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2016-02-21,2015,3135048,1610612755,400828717,3,0,15,1,"Jump Shot","2PT Field Goal",19,"Dallas Mavericks",-102,164,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2016-04-09,2015,3468,1610612760,400829080,3,9,16,1,"Jump Shot","2PT Field Goal",19,"Sacramento Kings",-96,169,0,0.00,,0.00,0.00
"Evan Turner","Boston Celtics",2016-04-11,2015,4239,1610612738,400829092,2,9,38,0,"Jump Shot","2PT Field Goal",13,"Charlotte Hornets",122,46,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-01-14,2015,3064514,1610612747,400828479,4,5,20,0,"Jump Shot","2PT Field Goal",3,"Golden State Warriors",0,31,0,0.90,"Ezeli, Festus",1.80,15.60
"Nikola Vucevic","Orlando Magic",2016-01-02,2015,6478,1610612753,400828386,3,9,55,1,"Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",99,144,0,0.70,"Love, Kevin",5.50,15.70
"Julius Randle","Los Angeles Lakers",2016-01-14,2015,3064514,1610612747,400828479,3,2,51,0,"Jump Shot","2PT Field Goal",10,"Golden State Warriors",19,100,3,3.60,"Green, Draymond",2.40,2.50
"Jabari Parker","Milwaukee Bucks",2016-03-20,2015,3056600,1610612749,400828928,2,8,25,0,"Jump Shot","2PT Field Goal",14,"Utah Jazz",101,108,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-01-14,2015,6475,1610612744,400828479,2,2,42,0,"Jump Shot","3PT Field Goal",27,"Los Angeles Lakers",-207,178,0,0.70,"Clarkson, Jordan",7.00,20.40
"Kyle OQuinn","New York Knicks",2016-01-28,2015,6615,1610612752,400828581,2,1,19,0,"Jump Shot","2PT Field Goal",14,"Toronto Raptors",-42,139,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-01-14,2015,4305,1610612755,400828474,5,0,01,0,"Jump Shot","3PT Field Goal",26,"Chicago Bulls",91,247,0,1.00,"Moore, E'Twaun",1.80,0.00
"Donald Sloan","Brooklyn Nets",2016-04-10,2015,4303,1610612751,400829086,4,1,09,0,"Jump Shot","2PT Field Goal",14,"Indiana Pacers",-140,11,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-02-26,2015,609,1610612742,400828753,2,9,23,0,"Jump Shot","3PT Field Goal",22,"Denver Nuggets",-227,7,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-01-13,2015,4237,1610612764,400828465,2,3,01,1,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",233,0,0,0.90,"Antetokounmpo, Giannis",5.30,10.00
"Otto Porter","Washington Wizards",2016-01-03,2015,,1610612764,400828395,3,7,53,0,"Jump Shot","2PT Field Goal",21,"Miami Heat",-109,183,5,5.40,"Deng, Luol",4.90,13.60
"Otto Porter","Washington Wizards",2016-03-11,2015,,1610612764,400828856,3,10,17,1,"Jump Shot","2PT Field Goal",18,"Utah Jazz",184,8,0,0.00,,0.00,0.00
"Brandon Rush","Golden State Warriors",2016-01-14,2015,3457,1610612744,400828479,4,3,10,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-88,237,0,0.90,"Clarkson, Jordan",6.70,17.90
"Isaiah Thomas","Boston Celtics",2016-01-07,2015,6472,1610612738,400828424,1,4,38,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-122,213,2,3.20,"Gibson, Taj",9.00,19.10
"Terrence Ross","Toronto Raptors",2016-01-14,2015,6619,1610612761,400828475,3,2,35,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",51,252,0,0.00,,0.00,0.00
"Chandler Parsons","Dallas Mavericks",2015-12-28,2015,6466,1610612742,400828351,1,11,17,1,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",230,67,0,0.80,"Middleton, Khris",3.70,13.40
"Isaiah Thomas","Boston Celtics",2016-01-10,2015,6472,1610612738,400828447,4,0,30,0,"Jump Shot","2PT Field Goal",22,"Memphis Grizzlies",-7,223,0,0.60,"Green, Jeff",6.90,21.80
"JJ Redick","Los Angeles Clippers",2016-01-13,2015,3024,1610612746,400828473,2,6,07,1,"Jump Shot","2PT Field Goal",20,"Miami Heat",-133,151,0,1.00,"Winslow, Justise",5.70,6.60
"Bobby Portis","Chicago Bulls",2016-02-26,2015,3064482,1610612741,400828752,1,2,41,1,"Jump Shot","2PT Field Goal",17,"Atlanta Hawks",135,106,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-28,2015,6475,1610612744,400828355,1,9,49,0,"Jump Shot","3PT Field Goal",22,"Sacramento Kings",227,-5,0,1.00,"Gay, Rudy",9.70,17.50
"Julius Randle","Los Angeles Lakers",2016-01-14,2015,3064514,1610612747,400828479,3,1,37,0,"Jump Shot","2PT Field Goal",7,"Golden State Warriors",-45,61,2,2.70,"Livingston, Shaun",3.00,2.50
"Klay Thompson","Golden State Warriors",2015-12-28,2015,6475,1610612744,400828355,2,7,52,0,"Jump Shot","2PT Field Goal",18,"Sacramento Kings",33,180,1,1.00,"Anderson, James",2.90,11.20
"Garrett Temple","Washington Wizards",2015-12-21,2015,4023,1610612764,400828297,3,5,22,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-243,26,0,0.90,"Gay, Rudy",16.10,6.70
"Zach Randolph","Memphis Grizzlies",2016-02-29,2015,1017,1610612763,400828775,1,4,53,1,"Jump Shot","2PT Field Goal",19,"Denver Nuggets",15,193,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-01-14,2015,3136776,1610612747,400828479,4,10,56,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",107,229,0,1.00,"Livingston, Shaun",5.20,11.10
"Deron Williams","Dallas Mavericks",2016-02-09,2015,2798,1610612742,400828674,1,9,45,1,"Jump Shot","3PT Field Goal",24,"Utah Jazz",68,237,0,0.00,,0.00,0.00
"Victor Oladipo","Orlando Magic",2016-02-26,2015,2527963,1610612753,400828750,3,6,52,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",-140,198,0,0.00,,0.00,0.00
"Raul Neto","Utah Jazz",2016-02-29,2015,2968361,1610612762,400828773,3,7,01,1,"Jump Shot","2PT Field Goal",17,"Boston Celtics",-99,149,0,0.00,,0.00,0.00
"Rajon Rondo","Sacramento Kings",2016-01-14,2015,3026,1610612758,400828478,1,6,36,0,"Jump Shot","2PT Field Goal",23,"Utah Jazz",-99,214,5,6.40,"Hood, Rodney",4.10,3.00
"Ricky Rubio","Minnesota Timberwolves",2015-12-18,2015,4011,1610612750,400828279,1,5,35,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",164,193,0,1.50,"Rondo, Rajon",4.50,14.80
"Thaddeus Young","Brooklyn Nets",2016-03-19,2015,3244,1610612751,400828917,3,11,42,0,"Jump Shot","2PT Field Goal",15,"Detroit Pistons",-38,154,0,0.00,,0.00,0.00
"Jameer Nelson","Denver Nuggets",2016-01-13,2015,2439,1610612743,400828470,2,0,00,0,"Jump Shot","2PT Field Goal",4,"Golden State Warriors",40,21,12,11.10,"Bogut, Andrew",2.10,0.00
"Lou Williams","Los Angeles Lakers",2016-01-03,2015,,1610612747,400828397,3,6,26,1,"Jump Shot","2PT Field Goal",19,"Phoenix Suns",-199,0,5,4.40,"Booker, Devin",2.90,16.70
"Iman Shumpert","Cleveland Cavaliers",2015-12-29,2015,6468,1610612739,400828360,2,2,57,1,"Jump Shot","2PT Field Goal",17,"Denver Nuggets",143,105,1,1.80,"Barton, Will",3.50,11.20
"KarlAnthony Towns","Minnesota Timberwolves",2016-04-09,2015,3136195,1610612750,400829079,4,5,55,1,"Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",9,208,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2016-02-29,2015,3024,1610612746,400828777,3,7,10,0,"Jump Shot","2PT Field Goal",19,"Brooklyn Nets",117,154,0,0.00,,0.00,0.00
"Lance Stephenson","Memphis Grizzlies",2016-04-09,2015,4244,1610612763,400829077,3,10,03,0,"Jump Shot","3PT Field Goal",24,"Golden State Warriors",217,120,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-02-09,2015,4237,1610612764,400828672,1,8,01,1,"Jump Shot","3PT Field Goal",24,"New York Knicks",-201,134,0,0.00,,0.00,0.00
"Luis Scola","Toronto Raptors",2016-01-20,2015,1781,1610612761,400828520,1,7,29,1,"Jump Shot","3PT Field Goal",26,"Boston Celtics",1,262,0,1.00,"Johnson, Amir",8.20,7.80
"Amare Stoudemire","Miami Heat",2016-03-06,2015,1727,1610612748,400828822,2,4,36,0,"Jump Shot","2PT Field Goal",5,"Philadelphia 76ers",4,57,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2016-01-14,2015,3135048,1610612755,400828474,3,1,08,0,"Jump Shot","2PT Field Goal",17,"Chicago Bulls",-25,174,0,0.90,"Noah, Joakim",5.00,8.60
"Jabari Parker","Milwaukee Bucks",2016-02-09,2015,3056600,1610612749,400828673,1,7,18,0,"Jump Shot","2PT Field Goal",14,"Boston Celtics",79,120,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-01-14,2015,6475,1610612744,400828479,1,2,33,0,"Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",-60,149,2,4.50,"Black, Tarik",7.40,8.90
"Lance Stephenson","Memphis Grizzlies",2016-03-06,2015,4244,1610612763,400828819,1,1,03,0,"Jump Shot","2PT Field Goal",4,"Phoenix Suns",42,16,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-04-09,2015,2444,1610612739,400829078,4,1,57,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-81,242,0,0.00,,0.00,0.00
"Thaddeus Young","Brooklyn Nets",2016-01-13,2015,3244,1610612751,400828466,4,1,36,0,"Jump Shot","2PT Field Goal",3,"New York Knicks",-22,31,1,1.60,"Lopez, Robin",2.20,16.00
"KarlAnthony Towns","Minnesota Timberwolves",2015-12-21,2015,3136195,1610612750,400828298,2,2,18,0,"Jump Shot","2PT Field Goal",20,"Boston Celtics",-102,174,0,0.00,,0.00,0.00
"Kelly Olynyk","Boston Celtics",2016-01-13,2015,2489663,1610612738,400828467,2,10,43,1,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",-94,224,0,1.00,"Turner, Myles",8.80,15.60
"Brandon Rush","Golden State Warriors",2016-01-09,2015,3457,1610612744,400828443,3,10,55,0,"Jump Shot","3PT Field Goal",22,"Sacramento Kings",227,16,0,1.00,"Acy, Quincy",5.00,3.40
"Marvin Williams","Charlotte Hornets",2016-01-27,2015,2797,1610612766,400828577,2,4,33,0,"Jump Shot","2PT Field Goal",22,"Utah Jazz",-215,70,0,0.00,,0.00,0.00
"Terrence Ross","Toronto Raptors",2016-01-09,2015,6619,1610612761,400828441,1,3,35,1,"Jump Shot","2PT Field Goal",18,"Philadelphia 76ers",-138,116,1,1.40,"McConnell, TJ",5.00,18.40
"Josh Richardson","Miami Heat",2016-04-10,2015,2581190,1610612748,400829087,3,5,16,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",-184,156,0,0.00,,0.00,0.00
"Justise Winslow","Miami Heat",2015-12-18,2015,3135047,1610612748,400828277,1,3,29,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",246,7,0,1.00,"DeRozan, DeMar",15.00,9.00
"Kemba Walker","Charlotte Hornets",2016-01-13,2015,6479,1610612766,400828464,1,7,09,1,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-101,229,0,0.80,"Schroder, Dennis",4.10,11.70
"Kyle Singler","Oklahoma City Thunder",2016-04-09,2015,6469,1610612760,400829080,3,4,04,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",78,239,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-02-09,2015,4237,1610612764,400828672,2,1,12,0,"Jump Shot","2PT Field Goal",19,"New York Knicks",-114,164,0,0.00,,0.00,0.00
"Derrick Rose","Chicago Bulls",2016-04-07,2015,3456,1610612741,400829061,2,9,43,0,"Jump Shot","2PT Field Goal",20,"Miami Heat",199,46,0,0.00,,0.00,0.00
"Derrick Rose","Chicago Bulls",2015-12-18,2015,3456,1610612741,400828278,2,1,50,0,"Jump Shot","2PT Field Goal",5,"Detroit Pistons",-14,57,8,8.30,"Drummond, Andre",5.00,14.30
"Tristan Thompson","Cleveland Cavaliers",2016-03-13,2015,6474,1610612739,400828870,4,5,06,0,"Jump Shot","2PT Field Goal",12,"Los Angeles Clippers",73,106,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-02-03,2015,4305,1610612755,400828623,2,1,08,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",230,80,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2016-02-26,2015,6478,1610612753,400828750,1,7,37,0,"Jump Shot","2PT Field Goal",9,"New York Knicks",2,90,0,0.00,,0.00,0.00
"Garrett Temple","Washington Wizards",2016-01-13,2015,4023,1610612764,400828465,3,4,34,0,"Jump Shot","3PT Field Goal",22,"Milwaukee Bucks",223,7,0,0.80,"Carter-Williams, Michael",6.20,18.40
"Tony Snell","Chicago Bulls",2016-01-14,2015,2528353,1610612741,400828474,2,9,44,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-130,228,0,1.00,"Landry, Carl",15.50,14.60
"JJ Redick","Los Angeles Clippers",2016-02-29,2015,3024,1610612746,400828777,1,10,55,0,"Jump Shot","2PT Field Goal",19,"Brooklyn Nets",-124,144,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-03-13,2015,3136776,1610612747,400828874,1,8,13,0,"Jump Shot","2PT Field Goal",3,"New York Knicks",35,2,0,0.00,,0.00,0.00
"Kristaps Porzingis","New York Knicks",2016-02-09,2015,3102531,1610612752,400828672,4,4,05,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",55,239,0,0.00,,0.00,0.00
"Hollis Thompson","Philadelphia 76ers",2016-01-14,2015,6634,1610612755,400828474,2,1,03,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",115,232,0,0.80,"McDermott, Doug",5.60,10.20
"Ronnie Price","Phoenix Suns",2015-12-28,2015,2807,1610612756,400828353,3,1,16,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-204,139,0,0.80,"Shumpert, Iman",4.10,5.20
"Austin Rivers","Los Angeles Clippers",2016-01-10,2015,6617,1610612746,400828445,4,11,38,0,"Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",-117,252,0,1.10,"Anderson, Ryan",6.70,4.40
"Raul Neto","Utah Jazz",2016-02-29,2015,2968361,1610612762,400828773,2,9,10,0,"Jump Shot","2PT Field Goal",5,"Boston Celtics",-37,41,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2016-04-07,2015,3136195,1610612750,400829063,4,3,39,0,"Jump Shot","2PT Field Goal",16,"Sacramento Kings",17,169,0,0.00,,0.00,0.00
"Marcus Thornton","Houston Rockets",2016-02-09,2015,4017,1610612745,400828675,4,6,13,0,"Jump Shot","3PT Field Goal",26,"Golden State Warriors",-191,185,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-01-14,2015,4305,1610612755,400828474,4,0,54,0,"Jump Shot","3PT Field Goal",26,"Chicago Bulls",91,252,2,2.60,"Hinrich, Kirk",3.60,4.00
"Victor Oladipo","Orlando Magic",2015-12-18,2015,2527963,1610612753,400828274,4,11,06,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-243,47,0,0.90,"McCollum, CJ",5.30,12.90
"John Wall","Washington Wizards",2015-12-19,2015,4237,1610612764,400828286,4,11,21,0,"Jump Shot","2PT Field Goal",19,"Charlotte Hornets",50,193,4,5.50,"Lin, Jeremy",4.40,18.50
"Iman Shumpert","Cleveland Cavaliers",2016-02-29,2015,6468,1610612739,400828771,4,10,52,0,"Jump Shot","2PT Field Goal",17,"Indiana Pacers",42,169,0,0.00,,0.00,0.00
"Raul Neto","Utah Jazz",2016-01-14,2015,2968361,1610612762,400828478,3,6,40,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",230,7,1,2.60,"Cousins, DeMarcus",12.70,1.30
"Chris Paul","Los Angeles Clippers",2016-01-27,2015,2779,1610612746,400828574,2,2,11,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",192,144,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2016-01-24,2015,3024,1610612746,400828553,3,9,21,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",68,237,0,0.00,,0.00,0.00
"Marcus Smart","Boston Celtics",2016-02-29,2015,2990992,1610612738,400828773,3,4,06,1,"Jump Shot","3PT Field Goal",25,"Utah Jazz",-143,210,0,0.00,,0.00,0.00
"Raul Neto","Utah Jazz",2016-02-27,2015,2968361,1610612762,400828763,1,0,00,0,"Jump Shot","2PT Field Goal",18,"Brooklyn Nets",-181,0,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-03-06,2015,609,1610612742,400828820,3,8,30,1,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",-168,203,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-04-09,2015,2444,1610612739,400829078,1,7,09,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-184,170,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-03-06,2015,1017,1610612763,400828819,3,9,11,0,"Jump Shot","2PT Field Goal",6,"Phoenix Suns",-55,31,0,0.00,,0.00,0.00
"Josh Richardson","Miami Heat",2016-04-07,2015,2581190,1610612748,400829061,4,0,59,1,"Jump Shot","3PT Field Goal",23,"Chicago Bulls",232,3,0,0.00,,0.00,0.00
"David West","San Antonio Spurs",2016-02-09,2015,2177,1610612759,400828671,2,0,34,1,"Jump Shot","2PT Field Goal",16,"Miami Heat",-168,7,0,0.00,,0.00,0.00
"Beno Udrih","Miami Heat",2015-12-18,2015,2448,1610612748,400828277,2,10,35,0,"Jump Shot","2PT Field Goal",18,"Toronto Raptors",-181,7,1,1.90,"Joseph, Cory",2.00,10.90
"Thabo Sefolosha","Atlanta Hawks",2016-01-27,2015,3028,1610612737,400828574,1,6,28,0,"Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",-74,183,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2016-02-01,2015,3468,1610612760,400828612,2,3,21,0,"Jump Shot","3PT Field Goal",25,"Washington Wizards",-130,218,0,0.00,,0.00,0.00
"Kyle Singler","Oklahoma City Thunder",2016-03-06,2015,6469,1610612760,400828817,2,0,26,0,"Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",128,0,0,0.00,,0.00,0.00
"Jusuf Nurkic","Denver Nuggets",2016-01-03,2015,3102530,1610612743,400828396,2,8,06,0,"Jump Shot","2PT Field Goal",5,"Portland Trail Blazers",-9,57,0,0.70,"Leonard, Meyers",4.40,14.90
"Ramon Sessions","Washington Wizards",2016-01-13,2015,3231,1610612764,400828465,3,0,27,0,"Jump Shot","2PT Field Goal",9,"Milwaukee Bucks",-29,87,7,7.10,"Antetokounmpo, Giannis",1.20,16.90
"Marvin Williams","Charlotte Hornets",2016-01-25,2015,2797,1610612766,400828561,3,10,12,1,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",230,47,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-02-09,2015,4237,1610612764,400828672,4,1,51,1,"Jump Shot","3PT Field Goal",24,"New York Knicks",-173,175,0,0.00,,0.00,0.00
"PJ Tucker","Phoenix Suns",2016-04-09,2015,3033,1610612756,400829076,1,10,26,0,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",241,7,0,0.00,,0.00,0.00
"Terrence Ross","Toronto Raptors",2016-03-06,2015,6619,1610612761,400828823,4,11,20,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",146,203,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-01-14,2015,6475,1610612744,400828479,2,4,47,0,"Jump Shot","2PT Field Goal",18,"Los Angeles Lakers",-109,149,3,5.30,"Bryant, Kobe",5.20,11.90
