personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1630552,Johnson,542,586,618.3538656341046,-32.353865634104636,-5.2322488965825
1626172,Looney,278,288,304.06429949844073,-16.064299498440732,-5.283174214531873
202710,Butler III,334,337,356.31289512759,-19.312895127590025,-5.420191407543734
1630188,Smith,408,452,477.9218911641487,-25.92189116414869,-5.423864737051376
1627739,Dunn,437,459,485.7777096491134,-26.777709649113376,-5.512326727627769
1630527,Boston Jr.,198,190,201.14017952609512,-11.140179526095125,-5.5384877190947615
1629731,Wade,271,304,321.9803639304496,-17.980363930449585,-5.584287149716367
1631099,Murray,820,882,934.579315749717,-52.57931574971701,-5.625981508880601
1641724,Howard,262,251,266.2802653036318,-15.28026530363178,-5.738392930575944
1631106,Eason,559,607,644.3214906680123,-37.3214906680123,-5.7923619318826844
1641715,Whitmore,403,423,449.0626450045383,-26.062645004538297,-5.803775321040496
1641787,Evbuomwan,220,212,225.22206872299176,-13.222068722991764,-5.870654723763648
1628975,Carter,146,145,154.082555891691,-9.082555891690987,-5.894565347437421
1630549,Sharpe,317,341,362.4131690745475,-21.41316907454751,-5.908480104193411
1630592,Wilson,620,614,652.7504403128243,-38.75044031282425,-5.936477182532682
1628374,Markkanen,700,730,776.187661290209,-46.18766129020901,-5.950571503252083
1641711,Dick,647,644,686.2081242858069,-42.20812428580689,-6.150912716256329
1631097,Mathurin,853,880,938.3842125245685,-58.38421252456851,-6.221774570327632
1631230,Barlow,113,127,135.46922076153373,-8.469220761533734,-6.251721384910105
1631166,Timme,102,99,105.76823242876645,-6.768232428766453,-6.3990560140679165
1628398,Kuzma,848,836,893.3848326797624,-57.38483267976244,-6.423297816088411
1630194,Reed,142,152,162.47146433746133,-10.471464337461327,-6.445070172451935
1628384,Anunoby,1027,1149,1229.3463332171725,-80.34633321717251,-6.53569020293948
1629006,Okogie,212,220,235.52885811073088,-15.52885811073088,-6.59315903100074
1631323,Fontecchio,373,376,402.9676372976211,-26.96763729762108,-6.692242224722704
1630529,Jones,172,172,184.53920247261132,-12.539202472611322,-6.794835111591653
203486,Plumlee,202,250,268.6774117590845,-18.67741175908452,-6.95158633579834
1641842,Holland II,416,430,462.132092404255,-32.13209240425499,-6.952995345364093
1630545,Shannon Jr.,114,121,130.06214582697615,-9.062145826976149,-6.967497033349924
1642276,Ware,464,549,590.6004669336129,-41.60046693361289,-7.043745954374514
1628366,Ball,243,245,263.6274903477662,-18.627490347766184,-7.065810801857449
1626162,Oubre Jr.,741,767,825.7597158925212,-58.75971589252117,-7.1158284429904
1630228,Kuminga,568,562,605.9485854220977,-43.94858542209772,-7.252845200229592
1642258,Risacher,779,836,903.7873989880852,-67.78739898808522,-7.500361706786952
1628464,Theis,129,131,141.63113426128984,-10.631134261289844,-7.5061597544502225
1627763,Brogdon,240,224,242.29384527348398,-18.29384527348398,-7.55024121657862
1627936,Caruso,314,340,367.91998623504844,-27.91998623504844,-7.588582135733785
1630231,Martin,201,237,256.8147446822576,-19.814744682257583,-7.71554902397949
203497,Gobert,510,682,739.12428730065,-57.12428730065005,-7.728633870621978
1642266,Walter,393,383,415.1244825115094,-32.12448251150943,-7.738499288734648
1641710,Black,621,586,635.3326526320707,-49.332652632070676,-7.76484173751769
1641767,Sheppard,287,308,334.3292560039208,-26.32925600392082,-7.875223833649099
201599,Jordan,140,182,197.60059159892492,-15.600591598924922,-7.894972643028954
1630322,Waters III,249,248,269.35302556522663,-21.35302556522663,-7.927494501119233
1630639,Lawson,190,193,209.62168042704164,-16.62168042704164,-7.929333025023859
203110,Green,509,512,556.5158048244544,-44.51580482445445,-7.9990046012170914
1630171,Okoro,267,304,330.7970558911529,-26.797055891152922,-8.100729558087346
1629610,Jeffries,291,291,317.0515494199075,-26.051549419907474,-8.216792284929571
1641722,Hawkins,556,524,571.0726611469562,-47.07266114695619,-8.242835267943278
1630192,Nnaji,141,157,171.5282279930613,-14.528227993061307,-8.469826491406469
1641783,da Silva,483,478,523.0519059369587,-45.05190593695875,-8.613259849164983
1626168,Lyles,374,395,433.23081010401125,-38.230810104011255,-8.824562096405783
1630625,Banton,507,468,514.2636264930654,-46.26362649306543,-8.996074026819977
203995,Micić,273,235,258.38772343297217,-23.387723432972166,-9.05137156228844
1630695,Potter,135,145,159.6728656774476,-14.67286567744759,-9.189271904450418
1629659,Horton-Tucker,291,307,338.10694966006827,-31.106949660068267,-9.20030117343973
201566,Westbrook,831,840,927.16769399693,-87.16769399692998,-9.401492367172033
1641748,Jackson Jr.,197,218,240.95737622440257,-22.957376224402566,-9.527527776424982
1642270,Clingan,334,374,413.53107807338796,-39.53107807338796,-9.559374029110392
1641824,Buzelis,555,600,664.2530997545406,-64.25309975454059,-9.672969994206102
