name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Alex Len","Phoenix Suns",2016-01-19,2015,2596107,1610612756,400828515,4,9,47,1,"Putback Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,"Hill, Jordan",3.70,24.00
"Salah Mejri","Dallas Mavericks",2016-03-20,2015,2968458,1610612742,400828924,2,10,34,1,"Putback Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2016-01-25,2015,6459,1610612741,400828556,3,2,29,1,"Putback Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Markieff Morris","Washington Wizards",2016-03-16,2015,6461,1610612764,400828893,1,6,41,1,"Putback Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"Serge Ibaka","Oklahoma City Thunder",2016-01-24,2015,3439,1610612760,400828551,2,3,07,1,"Putback Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Robin Lopez","New York Knicks",2016-02-20,2015,3447,1610612752,400828708,3,11,22,1,"Putback Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Salah Mejri","Dallas Mavericks",2016-01-24,2015,2968458,1610612742,400828552,1,4,07,1,"Putback Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-02-20,2015,3442,1610612746,400828709,2,6,42,0,"Putback Dunk Shot","2PT Field Goal",3,"Golden State Warriors",-12,28,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2015-12-06,2015,2596107,1610612756,400828186,3,11,31,1,"Putback Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.70,"Green, Jeff",4.60,2.10
"Andre Iguodala","Golden State Warriors",2016-02-20,2015,2386,1610612744,400828709,4,2,27,1,"Putback Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Shaun Livingston","Golden State Warriors",2015-12-06,2015,2393,1610612744,400828187,2,5,32,0,"Putback Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.60,"Brown, Markel",1.30,14.60
"DeAndre Jordan","Los Angeles Clippers",2015-12-12,2015,3442,1610612746,400828231,1,4,07,1,"Putback Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,"Young, Thaddeus",0.90,24.00
"David Lee","Dallas Mavericks",2016-03-03,2015,2772,1610612742,400828797,4,8,50,1,"Putback Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Serge Ibaka","Oklahoma City Thunder",2016-02-03,2015,3439,1610612760,400828627,3,4,26,0,"Putback Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-12-25,2015,3442,1610612746,400828327,2,2,08,1,"Putback Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,"Nance Jr., Larry",1.70,24.00
"DeAndre Jordan","Los Angeles Clippers",2015-12-12,2015,3442,1610612746,400828231,3,8,39,1,"Putback Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,"Bogdanovic, Bojan",5.90,24.00
"Amir Johnson","Boston Celtics",2016-01-06,2015,2769,1610612738,400828415,1,7,44,1,"Putback Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,"Drummond, Andre",4.80,16.20
"James Michael McAdoo","Golden State Warriors",2016-03-01,2015,2594818,1610612744,400828782,3,3,12,1,"Putback Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2015-12-13,2015,2596107,1610612756,400828240,3,8,08,1,"Putback Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,"Martin, Kevin",2.20,11.50
"Serge Ibaka","Oklahoma City Thunder",2016-01-02,2015,3439,1610612760,400828384,3,8,39,1,"Putback Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,"Lin, Jeremy",0.30,23.90
"Brook Lopez","Brooklyn Nets",2016-03-28,2015,3448,1610612751,400828984,4,2,32,1,"Putback Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-01-22,2015,3442,1610612746,400828535,1,3,53,1,"Putback Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,"Anthony, Carmelo",4.10,2.30
"Robin Lopez","New York Knicks",2016-01-10,2015,3447,1610612752,400828449,3,6,00,1,"Putback Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,"Antetokounmpo, Giannis",1.60,10.00
"Amir Johnson","Boston Celtics",2016-01-02,2015,2769,1610612738,400828382,1,5,23,1,"Putback Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,"Young, Thaddeus",2.60,16.10
"JaVale McGee","Dallas Mavericks",2016-01-10,2015,3452,1610612742,400828444,2,8,47,1,"Putback Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.30,"Muhammad, Shabazz",1.60,24.00
"Joffrey Lauvergne","Denver Nuggets",2016-03-06,2015,2959753,1610612743,400828820,1,2,00,1,"Putback Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2016-03-28,2015,2596107,1610612756,400828988,4,5,12,1,"Putback Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Robin Lopez","New York Knicks",2016-01-13,2015,3447,1610612752,400828466,2,4,08,1,"Putback Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,"Johnson, Joe",4.60,23.80
"James Johnson","Toronto Raptors",2015-12-17,2015,3999,1610612761,400828270,2,7,37,1,"Putback Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.20,"Lamb, Jeremy",1.50,23.70
"Amir Johnson","Boston Celtics",2016-01-02,2015,2769,1610612738,400828382,1,8,45,1,"Putback Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,"Johnson, Joe",5.30,14.90
"Salah Mejri","Dallas Mavericks",2016-04-01,2015,2968458,1610612742,400829016,2,3,22,1,"Putback Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,,0.00,0.00
"James Michael McAdoo","Golden State Warriors",2016-03-07,2015,2594818,1610612744,400828830,4,8,59,1,"Putback Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Salah Mejri","Dallas Mavericks",2016-04-01,2015,2968458,1610612742,400829016,2,1,12,1,"Putback Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,,0.00,0.00
"Ian Mahinmi","Indiana Pacers",2016-01-08,2015,2774,1610612754,400828431,3,5,20,1,"Putback Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,1.50,"Ajinca, Alexis",2.50,23.40
"Shabazz Muhammad","Minnesota Timberwolves",2016-04-05,2015,2993875,1610612750,400829050,2,7,00,1,"Putback Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"David Lee","Dallas Mavericks",2016-03-12,2015,2772,1610612742,400828860,2,9,43,1,"Putback Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,,0.00,0.00
"Markieff Morris","Washington Wizards",2016-03-23,2015,6461,1610612764,400828943,2,3,07,1,"Putback Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Boban Marjanovic","San Antonio Spurs",2016-03-30,2015,4376,1610612759,400829005,4,2,02,1,"Putback Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Jarell Martin","Memphis Grizzlies",2016-04-13,2015,3064517,1610612763,400829114,2,0,57,1,"Putback Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2016-03-30,2015,2993875,1610612750,400829003,3,3,34,1,"Putback Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"KJ McDaniels","Houston Rockets",2016-04-13,2015,2566741,1610612745,400829111,4,0,12,1,"Putback Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-03-07,2015,1966,1610612739,400828825,3,8,03,1,"Putback Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"Amir Johnson","Boston Celtics",2015-11-01,2015,2769,1610612738,400827927,3,2,37,1,"Putback Dunk Shot","2PT Field Goal",2,"San Antonio Spurs",-27,4,0,0.20,"Green, Danny",2.60,0.00
"Amir Johnson","Boston Celtics",2016-02-25,2015,2769,1610612738,400828743,1,5,32,1,"Putback Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"Tyler Johnson","Miami Heat",2015-11-23,2015,2530276,1610612748,400828091,4,6,17,1,"Putback Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,"Anthony, Carmelo",0.20,24.00
"Stanley Johnson","Detroit Pistons",2016-01-29,2015,3134881,1610612765,400828586,1,2,32,1,"Putback Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-02-24,2015,3064440,1610612750,400828736,4,3,48,1,"Putback Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,,0.00,0.00
"Amir Johnson","Boston Celtics",2016-02-25,2015,2769,1610612738,400828743,1,11,16,1,"Putback Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Cleveland Cavaliers",2016-02-24,2015,4298,1610612739,400828732,3,2,51,1,"Putback Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2016-03-04,2015,2596107,1610612756,400828800,1,3,30,1,"Putback Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Robin Lopez","New York Knicks",2015-10-31,2015,3447,1610612752,400827921,2,0,39,1,"Putback Dunk Shot","2PT Field Goal",7,"Washington Wizards",75,11,0,0.00,"Gortat, Marcin",6.40,24.00
"Timofey Mozgov","Cleveland Cavaliers",2016-01-06,2015,4298,1610612739,400828414,1,0,34,1,"Putback Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,"Sessions, Ramon",1.10,24.00
"Marcus Morris","Detroit Pistons",2015-11-30,2015,6462,1610612765,400828141,2,10,03,1,"Putback Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,"Capela, Clint",2.00,23.90
"KJ McDaniels","Houston Rockets",2016-03-09,2015,2566741,1610612745,400828838,2,0,17,1,"Putback Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Enes Kanter","Oklahoma City Thunder",2016-02-24,2015,6447,1610612760,400828739,2,10,16,0,"Putback Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-12-07,2015,3442,1610612746,400828198,3,8,23,1,"Putback Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,"Wiggins, Andrew",1.90,24.00
"James Michael McAdoo","Golden State Warriors",2016-03-21,2015,2594818,1610612744,400828937,2,3,41,1,"Putback Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2015-12-08,2015,3448,1610612751,400828202,2,11,42,1,"Putback Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,"Howard, Dwight",4.70,10.10
"DeAndre Jordan","Los Angeles Clippers",2015-11-27,2015,3442,1610612746,400828125,1,7,49,1,"Putback Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,"Gee, Alonzo",3.50,24.00
"JaVale McGee","Dallas Mavericks",2016-01-06,2015,3452,1610612742,400828418,3,7,38,1,"Putback Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.50,"Davis, Anthony",2.10,6.30
"Courtney Lee","Memphis Grizzlies",2015-11-03,2015,3445,1610612763,400827945,2,0,20,1,"Putback Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,"Collison, Darren",4.60,3.00
"Alex Len","Phoenix Suns",2015-12-09,2015,2596107,1610612756,400828213,3,0,00,1,"Putback Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,"Hezonja, Mario",2.80,0.00
"Meyers Leonard","Portland Trail Blazers",2015-11-05,2015,6605,1610612757,400827961,2,9,47,1,"Putback Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,"Wright, Brandan",4.80,10.00
"Shabazz Muhammad","Minnesota Timberwolves",2015-12-18,2015,2993875,1610612750,400828279,2,3,12,1,"Putback Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,"Cousins, DeMarcus",3.70,0.00
"David Lee","Boston Celtics",2015-11-11,2015,2772,1610612738,400828003,1,0,45,1,"Putback Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,"Hill, Jordan",2.80,23.70
"Trey Lyles","Utah Jazz",2015-12-18,2015,3136196,1610612762,400828282,2,7,28,1,"Putback Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,"Arthur, Darrell",2.40,23.90
"Tyler Johnson","Miami Heat",2015-11-25,2015,2530276,1610612748,400828105,4,5,08,0,"Putback Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,"Drummond, Andre",3.50,23.40
"CJ Miles","Indiana Pacers",2015-12-18,2015,2778,1610612754,400828273,1,7,52,0,"Putback Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,"Johnson, Joe",2.40,24.00
"Jon Leuer","Phoenix Suns",2015-12-02,2015,6452,1610612756,400828157,4,10,57,1,"Putback Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,"Tolliver, Anthony",1.80,23.90
"DeAndre Jordan","Los Angeles Clippers",2015-12-07,2015,3442,1610612746,400828198,1,9,00,1,"Putback Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,"Martin, Kevin",3.70,20.00
"Alex Len","Phoenix Suns",2015-10-28,2015,2596107,1610612756,400827901,1,2,29,0,"Putback Dunk Shot","2PT Field Goal",2,"Dallas Mavericks",6,24,0,0.00,"Nowitzki, Dirk",2.60,7.20
"Timofey Mozgov","Cleveland Cavaliers",2016-03-26,2015,4298,1610612739,400828973,3,8,51,0,"Putback Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2015-11-08,2015,2596107,1610612756,400827984,1,0,28,1,"Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,"Kanter, Enes",0.00,11.60
"DeAndre Jordan","Los Angeles Clippers",2016-02-10,2015,3442,1610612746,400828679,1,8,29,1,"Putback Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,0.00,,0.00,0.00
"Terrence Jones","Houston Rockets",2015-11-13,2015,6597,1610612745,400828023,1,1,12,0,"Putback Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,"Jokic, Nikola",0.80,23.40
"CJ Miles","Indiana Pacers",2016-02-10,2015,2778,1610612754,400828676,4,6,30,0,"Putback Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-19,2015,3442,1610612746,400828064,1,3,03,1,"Putback Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,"Iguodala, Andre",0.90,18.50
"Boban Marjanovic","San Antonio Spurs",2016-01-06,2015,4376,1610612759,400828419,4,6,23,1,"Putback Dunk Shot","2PT Field Goal",1,"Utah Jazz",-11,7,0,0.00,"Pleiss, Tibor",0.40,24.00
"Tyler Johnson","Miami Heat",2015-11-23,2015,2530276,1610612748,400828091,2,7,34,0,"Putback Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,"Grant, Jerian",3.30,23.90
"Alex Len","Phoenix Suns",2016-01-26,2015,2596107,1610612756,400828564,4,4,50,0,"Putback Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2015-11-22,2015,3448,1610612751,400828084,1,11,35,1,"Putback Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,0.80,"Johnson, Amir",1.50,3.70
"Amir Johnson","Boston Celtics",2015-12-16,2015,2769,1610612738,400828261,1,5,22,1,"Putback Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,"Drummond, Andre",3.50,10.70
"Nikola Jokic","Denver Nuggets",2016-02-01,2015,3112335,1610612743,400828614,4,4,15,1,"Putback Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,,0.00,0.00
"JaVale McGee","Dallas Mavericks",2016-02-01,2015,3452,1610612742,400828610,2,9,06,1,"Putback Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"James Johnson","Toronto Raptors",2016-03-15,2015,3999,1610612761,400828887,3,7,06,1,"Putback Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2015-12-16,2015,3448,1610612751,400828260,1,6,06,1,"Putback Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,"Whiteside, Hassan",2.70,24.00
"Joffrey Lauvergne","Denver Nuggets",2016-03-04,2015,2959753,1610612743,400828807,4,7,56,1,"Putback Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Markieff Morris","Washington Wizards",2016-03-19,2015,6461,1610612764,400828919,4,3,04,1,"Putback Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2015-12-15,2015,3064440,1610612750,400828255,3,2,00,1,"Putback Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"Boban Marjanovic","San Antonio Spurs",2015-12-07,2015,4376,1610612759,400828192,4,4,14,1,"Putback Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,"Okafor, Jahlil",0.90,7.10
"Alex Len","Phoenix Suns",2015-12-07,2015,2596107,1610612756,400828196,1,9,25,1,"Putback Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,"Gasol, Pau",1.20,17.50
"Timofey Mozgov","Cleveland Cavaliers",2016-03-14,2015,4298,1610612739,400828881,1,4,07,1,"Putback Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Trey Lyles","Utah Jazz",2016-03-09,2015,3136196,1610612762,400828845,4,2,03,1,"Putback Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Markieff Morris","Washington Wizards",2016-03-19,2015,6461,1610612764,400828919,3,2,44,1,"Putback Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Nikola Jokic","Denver Nuggets",2015-12-11,2015,3112335,1610612743,400828227,4,6,54,1,"Putback Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,"Dieng, Gorgui",3.30,23.40
"Nikola Mirotic","Chicago Bulls",2015-12-07,2015,6459,1610612741,400828196,2,3,45,1,"Putback Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,"Knight, Brandon",0.00,24.00
"Amir Johnson","Boston Celtics",2016-01-12,2015,2769,1610612738,400828458,3,7,29,1,"Putback Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,"Williams, Derrick",0.00,13.00
"DeAndre Jordan","Los Angeles Clippers",2015-12-07,2015,3442,1610612746,400828198,1,6,55,1,"Putback Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,"Towns, Karl-Anthony",2.90,24.00
"Ian Mahinmi","Indiana Pacers",2016-01-12,2015,2774,1610612754,400828456,2,0,30,1,"Putback Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,"Tucker, PJ",2.80,16.70
"JaVale McGee","Dallas Mavericks",2015-12-16,2015,3452,1610612742,400828258,4,2,09,1,"Putback Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,1,0.60,"Robinson, Glenn",9.20,24.00
"James Michael McAdoo","Golden State Warriors",2016-03-14,2015,2594818,1610612744,400828883,2,0,58,1,"Putback Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Robin Lopez","New York Knicks",2016-01-06,2015,3447,1610612752,400828412,4,3,36,1,"Putback Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,"Deng, Luol",1.30,24.00
"Joe Johnson","Brooklyn Nets",2015-11-02,2015,1007,1610612751,400827934,2,6,15,0,"Putback Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-17,-1,0,0.00,"Vasquez, Greivis",0.80,22.90
"Greg Monroe","Milwaukee Bucks",2016-03-09,2015,4260,1610612749,400828839,2,0,51,1,"Putback Layup Shot","2PT Field Goal",2,"Miami Heat",-20,9,0,0.00,,0.00,0.00
"Reggie Jackson","Detroit Pistons",2015-11-29,2015,6443,1610612765,400828135,1,3,01,1,"Putback Layup Shot","2PT Field Goal",0,"Brooklyn Nets",2,7,0,0.60,"Lopez, Brook",3.00,24.00
"Serge Ibaka","Oklahoma City Thunder",2016-01-26,2015,3439,1610612760,400828566,5,2,41,1,"Putback Layup Shot","2PT Field Goal",0,"New York Knicks",1,8,0,0.00,,0.00,0.00
"Brandon Knight","Phoenix Suns",2015-11-29,2015,6448,1610612756,400828137,3,0,29,1,"Putback Layup Shot","2PT Field Goal",2,"Toronto Raptors",-4,26,0,0.00,"Joseph, Cory",6.90,23.70
"Al Jefferson","Charlotte Hornets",2016-02-28,2015,2389,1610612766,400828765,2,9,25,0,"Putback Layup Shot","2PT Field Goal",0,"Atlanta Hawks",0,3,0,0.00,,0.00,0.00
"Terrence Jones","Houston Rockets",2015-11-29,2015,6597,1610612745,400828139,1,2,45,0,"Putback Layup Shot","2PT Field Goal",0,"New York Knicks",-7,7,0,0.00,"Williams, Derrick",2.40,24.00
"DeAndre Jordan","Los Angeles Clippers",2015-12-07,2015,3442,1610612746,400828198,1,7,21,1,"Putback Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",4,-1,0,0.00,"Garnett, Kevin",7.70,24.00
"Ersan Ilyasova","Detroit Pistons",2015-10-27,2015,2767,1610612765,400827888,4,4,56,1,"Putback Layup Shot","2PT Field Goal",0,"Atlanta Hawks",4,-6,0,0.00,"Schroder, Dennis",2.30,24.00
"Boban Marjanovic","San Antonio Spurs",2016-01-06,2015,4376,1610612759,400828419,2,10,51,1,"Putback Layup Shot","2PT Field Goal",0,"Utah Jazz",6,0,0,1.50,"Booker, Trevor",3.10,22.80
"Paul Millsap","Atlanta Hawks",2015-11-24,2015,3015,1610612737,400828097,3,9,35,1,"Putback Layup Shot","2PT Field Goal",0,"Boston Celtics",-2,-1,0,0.10,"Johnson, Amir",0.30,24.00
"Jon Leuer","Phoenix Suns",2015-12-11,2015,6452,1610612756,400828230,1,7,41,1,"Putback Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-4,-6,0,0.10,"Lillard, Damian",0.30,24.00
"Frank Kaminsky","Charlotte Hornets",2015-11-17,2015,,1610612766,400828049,2,11,06,1,"Putback Layup Shot","2PT Field Goal",1,"New York Knicks",14,2,0,0.10,"Seraphin, Kevin",2.20,24.00
"Marcus Morris","Detroit Pistons",2016-02-01,2015,6462,1610612765,400828609,1,8,08,1,"Putback Layup Shot","2PT Field Goal",0,"Brooklyn Nets",0,8,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2015-11-22,2015,3448,1610612751,400828084,4,6,31,0,"Putback Layup Shot","2PT Field Goal",2,"Boston Celtics",22,-1,0,0.00,"Olynyk, Kelly",2.00,24.00
"James Michael McAdoo","Golden State Warriors",2015-12-11,2015,2594818,1610612744,400828223,3,1,47,1,"Putback Layup Shot","2PT Field Goal",0,"Boston Celtics",-6,2,0,0.00,"Crowder, Jae",3.40,24.00
"Ersan Ilyasova","Detroit Pistons",2015-11-09,2015,2767,1610612765,400827991,3,5,56,1,"Putback Layup Shot","2PT Field Goal",0,"Golden State Warriors",-7,3,0,0.00,"Ezeli, Festus",0.00,7.70
"Robin Lopez","New York Knicks",2015-12-18,2015,3447,1610612752,400828275,1,6,42,1,"Putback Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",12,8,0,0.10,"Grant, Jerami",4.20,24.00
"Brook Lopez","Brooklyn Nets",2015-11-17,2015,3448,1610612751,400828046,4,5,59,0,"Putback Layup Shot","2PT Field Goal",3,"Atlanta Hawks",30,14,0,0.70,"Millsap, Paul",0.70,8.80
"Kevin Love","Cleveland Cavaliers",2016-03-26,2015,3449,1610612739,400828973,2,0,00,1,"Putback Layup Shot","2PT Field Goal",2,"New York Knicks",-22,0,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2015-10-28,2015,2490149,1610612757,400827902,1,2,20,1,"Putback Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",17,-2,0,0.00,"Smith, Ish",4.60,24.00
"Wesley Johnson","Los Angeles Clippers",2016-01-16,2015,4247,1610612746,400828496,2,9,27,1,"Putback Layup Shot","2PT Field Goal",2,"Sacramento Kings",4,21,0,0.50,"Belinelli, Marco",2.00,24.00
"Shabazz Muhammad","Minnesota Timberwolves",2015-11-05,2015,2993875,1610612750,400827958,2,8,38,1,"Putback Layup Shot","2PT Field Goal",0,"Miami Heat",-1,3,0,0.00,"Bosh, Chris",4.90,23.70
"Shabazz Muhammad","Minnesota Timberwolves",2016-03-14,2015,2993875,1610612750,400828882,2,0,33,1,"Putback Layup Shot","2PT Field Goal",2,"Phoenix Suns",-25,0,0,0.00,,0.00,0.00
"Enes Kanter","Oklahoma City Thunder",2015-11-30,2015,6447,1610612760,400828143,3,3,27,1,"Putback Layup Shot","2PT Field Goal",0,"Atlanta Hawks",-1,0,0,0.00,"Bazemore, Kent",2.50,14.30
"Trey Lyles","Utah Jazz",2016-01-16,2015,3136196,1610612762,400828495,4,5,04,1,"Putback Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",19,-1,0,0.00,"Huertas, Marcelo",2.60,23.10
"Wesley Matthews","Dallas Mavericks",2015-11-25,2015,4032,1610612742,400828111,1,3,35,0,"Putback Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-12,19,0,0.00,"Aldridge, LaMarcus",2.20,14.30
