personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff,se,z,ci_lo,ci_hi,significant,shrinkage,points_diff_shrunk
1642366,Post,274,319,295.13213334078074,23.86786665921926,8.087179931593456,21.353966240172152,1.1177252221331058,-17.985907171518157,65.72164048995668,not distinguishable,0.46391993511477286,11.284757300397613
1629026,Williams,354,408,384.3285241591318,23.671475840868197,6.159177462213808,22.747769748509686,1.0406064463712548,-20.914152866210785,68.25710454794718,not distinguishable,0.5600356759828667,13.481637481849855
101108,Paul,583,638,616.0085028050319,21.991497194968133,3.5699989683305544,31.36796438280563,0.701081425832745,-39.489712995330905,83.47270738526717,not distinguishable,0.6448430958179954,14.479878272537958
1627780,Payton II,298,373,351.1666619969542,21.83333800304581,6.217372081645718,19.200036659158183,1.1371508497944234,-15.798733848904227,59.46540985499585,not distinguishable,0.5587301020712829,12.388714867720624
202692,Burks,271,318,296.7519092743619,21.24809072563812,7.160220393390361,22.289833645147738,0.9532637642750469,-22.439983218851445,64.93616467012768,not distinguishable,0.43723865043626226,9.510578599725351
1629013,Shamet,230,274,253.10717385955246,20.89282614044754,8.25453732577364,19.845567558275807,1.0527704022118034,-18.00448627377304,59.79013855466812,not distinguishable,0.4138297747231615,8.840637525426637
1629652,Dort,593,686,666.1234452691957,19.876554730804287,2.9839145990082536,31.99038494587274,0.6213290263444821,-42.824599763106285,82.57770922471485,not distinguishable,0.6436324656206406,13.098170550186305
1630314,Williams,188,220,200.2565655791833,19.743434420816698,9.859069720742793,15.455182433810906,1.2774636925426706,-10.548723149452677,50.03559199108607,not distinguishable,0.4374893762455451,8.790158593915825
1631157,Rollins,271,313,293.3747995541615,19.625200445838516,6.689463606166147,19.598607817464547,1.0013568631313838,-18.788070876392,58.03847176806903,not distinguishable,0.5012419498435595,10.03203457461474
1629021,Wagner,249,307,287.4392349463077,19.560765053692307,6.805182687515213,17.470908877962373,1.1196192018588145,-14.682216347113943,53.80374645449856,not distinguishable,0.5163638370590352,10.274263381669265
203081,Lillard,992,1085,1065.67670489807,19.323295101929943,1.813241765829739,39.02676786149312,0.4951292705178342,-57.169169906596565,95.81576011045645,not distinguishable,0.7725204115983787,15.253300306748354
203926,McDermott,117,144,124.77271281235879,19.22728718764121,15.40984944084404,14.871448613441983,1.2928994133269625,-9.920752094705076,48.3753264699875,not distinguishable,0.24547538155485074,4.847225870571917
1631204,Sasser,296,332,313.10555886469757,18.89444113530243,6.03452752605625,21.281351999082748,0.8878402620339536,-22.817008782899755,60.605891053504614,not distinguishable,0.5041758408996435,9.737922851403228
1630191,Stewart,315,369,350.1608797641814,18.839120235818598,5.380132768830702,18.458656781973353,1.0206116543765418,-17.339847056849173,55.01808752848637,not distinguishable,0.6048525177564555,11.57452004205301
1630200,Jones,238,275,256.45796592353196,18.542034076468042,7.230048015742556,16.463992759582762,1.1262173366588593,-13.727391732314175,50.81145988525026,not distinguishable,0.5234420772444851,9.869363814164249
1631216,Houstan,190,224,205.6779897816224,18.322010218377613,8.908104478185011,18.985088186129428,0.9650737483412766,-18.888762626436062,55.53278306319129,not distinguishable,0.34488216838012153,6.4985666920149985
1641716,Walker,360,415,396.7281704630707,18.271829536929317,4.605629470577297,23.10160112223859,0.7909334699463784,-27.007308662658318,63.55096773651695,not distinguishable,0.5607118208970387,10.473455640609151
203076,Davis,910,975,956.8082448285828,18.191755171417185,1.9012958207395392,30.86291551405685,0.5894373512162696,-42.29955923613424,78.68306957896861,not distinguishable,0.8204539109971642,15.16128821673683
1641726,Lively II,191,268,250.09405660508864,17.90594339491136,7.1596836957968035,11.972818957802913,1.4955494990794727,-5.560781762382348,41.37266855220507,not distinguishable,0.5722203956523685,10.36405972719469
1629638,Alexander-Walker,616,681,663.2171439299929,17.782856070007142,2.6813022300105445,31.512868958543905,0.564304573265005,-43.98236708873891,79.5480792287532,not distinguishable,0.6675997853105411,12.167327762503374
1627742,Ingram,333,353,335.54137946961185,17.458620530388146,5.203119972262401,21.12334926808211,0.82650815970593,-23.94314403505279,58.86038509582908,not distinguishable,0.5663990337107785,10.096920671816427
1642419,Battle,347,403,385.8903166248903,17.109683375109682,4.4338203468685045,24.85852182188665,0.6882824126752978,-31.61301939578815,65.83238614600751,not distinguishable,0.5059736025809616,8.904442900675917
