personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1628389,Adebayo,1113,1159,1152.4282768908429,6.571723109157119,0.5702495798169129
1629726,Mathews,257,289,287.43209879903134,1.567901200968663,0.545483873471689
1630583,Aldama,648,746,742.5318059866107,3.4681940133892795,0.4670761999237267
1629028,Ayton,468,536,533.5260374912909,2.4739625087090644,0.4636995568850526
1629130,Robinson,663,770,766.6447151429487,3.355284857051288,0.43765781126496767
1628370,Monk,939,963,959.4533145607681,3.546685439231851,0.36965652094185436
1628978,DiVincenzo,593,674,671.7051549390749,2.2948450609251267,0.34164419129571233
1629048,Bitadze,339,417,415.61131536929395,1.3886846307060523,0.33412980784078333
1626167,Turner,811,936,933.4513893456151,2.548610654384902,0.2730305994686642
2544,James,1270,1451,1447.4375782569932,3.56242174300678,0.24611902684648987
1630163,Ball,1003,991,989.6042794647714,1.3957205352286337,0.14103810521135357
1641724,Howard,262,251,250.69680455063786,0.3031954493621356,0.1209406081180475
1630532,Wagner,1161,1178,1176.8805706318149,1.1194293681851377,0.0951182681520084
203992,Bogdanović,486,519,518.5387139689146,0.4612860310853648,0.088958669636829
203468,McCollum,1000,1059,1058.723714427644,0.2762855723560733,0.02609607281203743
1629004,Mykhailiuk,302,306,305.9357018710286,0.06429812897141574,0.021016807914246722
202710,Butler,263,297,296.9898040112775,0.010195988722500715,0.0034330991346498215
1630167,Toppin,599,744,744.2607157464938,-0.26071574649381546,-0.03503011655413685
1629627,Williamson,508,579,579.2045340542104,-0.2045340542103986,-0.03531286256516592
1629684,Williams,123,135,135.12424028221534,-0.12424028221533945,-0.09194454119441922
1630241,Merrill,424,481,481.6576359026195,-0.6576359026195178,-0.13653568182933543
1642258,Risacher,779,836,837.4186030093672,-1.4186030093671889,-0.16940169590839166
1628392,Hartenstein,480,558,559.4117658992919,-1.411765899291936,-0.2523656922670386
1630596,Mobley,906,1095,1099.3898957141698,-4.389895714169825,-0.39930253482025846
1641842,Holland II,416,430,431.7492824154012,-1.7492824154011828,-0.4051606881679212
1630548,Juzang,475,526,528.3324694665878,-2.3324694665877814,-0.4414767568942154
1631114,Williams,1168,1254,1260.9668616199442,-6.966861619944211,-0.5525011248894164
1628380,Collins,302,338,340.0632321927169,-2.063232192716896,-0.6067183777056704
1631166,Timme,102,99,99.6214161232721,-0.6214161232720983,-0.6237713834436239
1631108,Christie,590,619,623.4629708004442,-4.462970800444168,-0.7158345966190014
1629006,Okogie,212,220,221.80461481470184,-1.8046148147018357,-0.8136019533181904
203501,Hardaway Jr.,680,720,726.0943044941828,-6.094304494182779,-0.8393256995964509
1641744,Edey,433,520,524.9637411493406,-4.963741149340649,-0.9455380066998779
203915,Dinwiddie,682,677,683.6311609825382,-6.6311609825381765,-0.9699896173707888
1641767,Sheppard,287,308,311.0313183577705,-3.0313183577704876,-0.9745991586262298
1630581,Giddey,798,847,855.3716925317998,-8.371692531799795,-0.9787187041265716
1630577,Champagnie,665,730,737.2630393244116,-7.263039324411579,-0.9851340818232545
1630631,Alvarado,521,519,524.4932584862111,-5.493258486211062,-1.0473438740903738
1631109,Williams,447,540,545.7336764782546,-5.7336764782545515,-1.0506344429595755
1629312,Highsmith,391,447,451.91283396043116,-4.912833960431158,-1.0871174085060908
1630545,Shannon Jr.,114,121,122.34700357335949,-1.347003573359487,-1.1009608117976586
1630549,Sharpe,317,341,345.02717056057213,-4.027170560572131,-1.1672005083031713
201144,Conley,468,501,506.9727399180041,-5.972739918004095,-1.1781162312213849
1629675,Reid,923,1027,1040.1137177902049,-13.113717790204873,-1.2607953301599144
201935,Harden,1295,1297,1314.009182419611,-17.00918241961108,-1.294448296305472
1629651,Claxton,568,645,653.7800381694342,-8.780038169434192,-1.3429631110161921
203952,Wiggins,839,882,894.3976215120291,-12.397621512029104,-1.3861404986369787
203076,Davis,910,975,988.9237038941776,-13.923703894177606,-1.4079640077094837
203484,Caldwell-Pope,544,591,599.4979407401465,-8.497940740146532,-1.4175072152179122
1628369,Tatum,1465,1574,1596.7049691295958,-22.70496912959584,-1.4219881160695405
1629637,Hayes,223,322,326.6455674117835,-4.645567411783475,-1.4221999785863633
1642346,Dunn,477,492,499.1240704782207,-7.124070478220688,-1.4273116899127083
