personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1628366,Ball,243,245,263.1710575065336,-18.1710575065336,-6.904630255467939
1642276,Ware,464,549,589.8947085449947,-40.89470854499473,-6.932531963296264
1630171,Okoro,267,304,327.31638727624033,-23.316387276240334,-7.123479589723845
1628398,Kuzma,848,836,900.3038258566693,-64.30382585666928,-7.1424504245528295
1630545,Shannon Jr.,114,121,130.32760590972285,-9.327605909722848,-7.156990473897936
1630549,Sharpe,317,341,367.35882838902796,-26.358828389027963,-7.175207072754401
1630527,Boston Jr.,198,190,205.19845433629962,-15.19845433629962,-7.406673855667766
1630228,Kuminga,568,562,607.4112033027353,-45.411203302735316,-7.476175660583871
1630592,Wilson,620,614,663.6352619605515,-49.635261960551475,-7.479287194752771
1642258,Risacher,779,836,904.2518862532961,-68.2518862532961,-7.547875963779631
1630322,Waters III,249,248,268.384259644636,-20.384259644636018,-7.5951487319484094
1641787,Evbuomwan,220,212,229.57490540682323,-17.574905406823234,-7.655378893390129
201599,Jordan,140,182,197.4990639327216,-15.499063932721612,-7.8476247673526665
203497,Gobert,510,682,740.2736964929062,-58.2736964929062,-7.871901710132898
1630192,Nnaji,141,157,170.4858495125825,-13.48584951258249,-7.910199262370197
1631166,Timme,102,99,107.59820014519501,-8.598200145195008,-7.990951729745708
1630231,Martin,201,237,257.90624624312005,-20.90624624312005,-8.106110451589435
1630567,Barnes,1063,1024,1115.5096908138928,-91.5096908138928,-8.203389852510155
1642347,Shead,504,480,523.1541462570397,-43.154146257039656,-8.248823807964015
1626162,Oubre Jr.,741,767,836.0534715486286,-69.05347154862864,-8.259446471319086
203110,Green,509,512,558.1068151643473,-46.10681516434727,-8.261273881422014
1628964,Bamba,112,119,129.94631551241565,-10.946315512415651,-8.423656517452105
1631245,Jackson,122,131,143.13747206759322,-12.137472067593222,-8.479531667671871
201566,Westbrook,831,840,919.5186566065397,-79.51865660653971,-8.647847388059215
1642346,Dunn,477,492,538.8476437653537,-46.84764376535372,-8.694026478009274
1641748,Jackson Jr.,197,218,239.2203589873996,-21.220358987399607,-8.870595450683538
1630529,Jones,172,172,188.83613652335026,-16.836136523350262,-8.915691496554983
1627763,Brogdon,240,224,246.01348722973862,-22.013487229738615,-8.948045083695213
